timestamp,x,y,z,qw,qx,qy,qz
0.0005,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.20050000000000015,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.4005000000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6009999999999892,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8014999999999671,0.0,0.0,0.0032246840520026004,1.0,0.0,0.0,0.0
1.0019999999999452,0.0,0.0,0.03520744531224422,1.0,0.0,0.0,0.0
1.202499999999923,0.0,0.0,0.10100344746235228,1.0,0.0,0.0,0.0
1.402999999999901,0.0,0.0,0.17494759974315438,1.0,0.0,0.0,0.0
1.603499999999879,0.0,0.0,0.22700067912859687,1.0,0.0,0.0,0.0
1.8039999999998568,0.0,0.0,0.24488302533360615,1.0,0.0,0.0,0.0
2.0044999999998367,0.0,0.0,0.24134277010435878,1.0,0.0,0.0,0.0
2.2044999999999035,0.0,0.0,0.23668028630754592,1.0,0.0,0.0,0.0
2.4044999999999703,0.0,0.0,0.2348998447651912,1.0,0.0,0.0,0.0
2.604500000000037,0.0,0.0,0.23497110133070184,1.0,0.0,0.0,0.0
2.804500000000104,0.0,0.0,0.23603393348875615,1.0,0.0,0.0,0.0
3.0045000000001707,0.0,0.0,0.23746624204817837,1.0,0.0,0.0,0.0
3.2045000000002375,0.0,0.0,0.23887260780030167,1.0,0.0,0.0,0.0
3.4045000000003043,0.0,0.0,0.2400428438149604,1.0,0.0,0.0,0.0
3.604500000000371,0.0,0.0,0.2409001420357965,1.0,0.0,0.0,0.0
3.804500000000438,0.0,0.0,0.24145332957717888,1.0,0.0,0.0,0.0
4.0045000000005,0.0,0.0,0.24175437475263356,1.0,0.0,0.0,0.0
4.205000000000389,0.0,0.0,0.241871394486252,1.0,0.0,0.0,0.0
4.405500000000278,0.0,0.0,0.2418698109524351,1.0,0.0,0.0,0.0
4.606000000000167,0.0,0.0,0.24180428591624123,1.0,0.0,0.0,0.0
4.806500000000056,0.0,0.0,0.24171475771868164,1.0,0.0,0.0,0.0
5.006999999999945,0.0,0.0,0.2416266849993146,1.0,0.0,0.0,0.0
5.2074999999998335,9.101941967269117e-05,-0.0001449394731782523,0.24156031560057312,0.9999384819075813,0.009354516870287556,0.005959766437574392,8.123112014989982e-05
5.407999999999722,0.010333078317261542,-0.01564879620581036,0.24374658602732358,0.9894793719076271,0.11896128705141898,0.08208845192135468,0.00634592889286367
5.608499999999611,0.09131241449282923,-0.12821575687541784,0.24969389099092204,0.9635781852728419,0.2022530398888449,0.17325658919261955,0.02435042142054649
5.8089999999995,0.30315987087651025,-0.37826680569502313,0.22618699768557743,0.9932671679680395,-0.01991669570221147,0.11274438411797963,0.01767376923334492
6.009499999999389,0.5965687094093698,-0.593638508531858,0.20596201321780505,0.9349134854237041,-0.3475079077982209,-0.07189727377380276,0.002410563108390731
6.209999999999278,0.8375387191289743,-0.5346448561320227,0.15564481739015415,0.9426806921639405,-0.30318422259154304,-0.13939789641375552,-0.0008162525931416853
6.410499999999167,0.9672767093432035,-0.23556725344363208,0.0753870832518851,0.9961124353835475,0.005703885347505851,-0.08774241450611414,-0.005361945807052634
6.610999999999056,1.0108344279522334,0.07435677618023415,0.047512497464371216,0.984569142976773,0.15089123604600901,-0.08764355698943764,-0.0131925926462336
6.8114999999989445,0.9702902258731394,0.2704647426986213,0.050543536654795086,0.9866668713977337,0.06682892821463517,-0.1476123901605689,-0.015263076720479806
7.011999999998833,0.8071848648626395,0.4029108270952192,0.07763527857625822,0.9909388195573595,0.05764413895222241,-0.12119325267196188,-0.005441015117963708
7.212499999998722,0.5490461605686441,0.4759646742803022,0.11929615549338106,0.9811662754573596,0.19301407375183194,0.0033626205314048,0.006855656206165715
7.412999999998611,0.29013839517621465,0.3958608924858928,0.16063814085211206,0.9695889272924857,0.23230850781791268,0.07632081174284445,0.010256849522895196
7.6134999999985,0.08459161870947265,0.14409334137681626,0.1750078993627203,0.9965637965983879,0.07981655513687975,0.022113965070434283,-0.0009430717639717473
7.813999999998389,-0.10561663226148268,-0.16787068216398263,0.1852904373890373,0.9909515043667844,-0.11669145047359931,-0.06595147778227378,-0.006973088118535646
8.014499999998304,-0.3414004201784718,-0.39526317024851726,0.1929355843364865,0.9806490888445808,-0.18648350408599507,-0.059580746916231504,-0.001183997046490281
8.214499999998548,-0.618866635705657,-0.4768544771044691,0.1928516910463306,0.9864332229128838,-0.1615608298563558,0.02911032396332653,-0.00042898552044414844
8.414499999998792,-0.8725864991435603,-0.42287926277289134,0.1996500207030316,0.9838533512937178,-0.13960656558550458,0.11166383963473533,-0.008589348727866715
8.614499999999037,-1.0355700751864971,-0.25350642213851565,0.21097382189828234,0.9819031312476871,-0.11277676390505051,0.15119099573520858,-0.016997799201312867
8.814499999999281,-1.0751333513491552,0.003223540763773014,0.2197502404276193,0.9869641099342775,-0.035516152996841535,0.1563430792049457,-0.014046001660987507
9.014499999999526,-0.9893915371104476,0.2835259418274583,0.2263944655577598,0.9871345080625878,0.09692409023133353,0.12709719225256247,0.00418179941846266
9.21449999999977,-0.8006611855355087,0.48443736002853965,0.23347203848817313,0.9717765679023647,0.22456233678302576,0.0686862152046129,0.02245579692003015
9.414500000000015,-0.5508376872702365,0.5070908215618203,0.2324114586992389,0.9711671777643779,0.23748115984245124,0.00327750847713336,0.02064629485499994
9.614500000000259,-0.2945714728508271,0.34692890921934244,0.21678078193970654,0.9946433505741298,0.07732599400279995,-0.06858766563646479,0.0010138701535457285
9.814500000000503,-0.09383869747829449,0.12983542328753703,0.20628021567715638,0.9790331498744695,-0.15456144954381912,-0.13265792080606237,-0.0025934165112016495
10.014500000000748,0.0036996499362215744,0.025023529714066513,0.19229737467257946,0.9767095513259944,-0.1851669602116165,-0.10774313327691021,0.011961037841197824
10.214500000000992,0.02007039814750283,0.049522463651043264,0.16424262083233482,0.9994522986544071,0.03042237880189357,0.0035888132192678167,0.012518067028628357
10.414500000001237,0.03173487415639223,0.061646101114680614,0.15338185411961572,0.9945038801400259,0.10134826387669317,0.026125961404424324,0.002827708667450954
10.614500000001481,0.05920268418267998,0.006305828318068941,0.15037376711034414,0.999239866351142,-0.02532048306732584,-0.02941839485090368,-0.003622247394299357
10.814500000001726,0.06676622189691217,-0.03503881832378468,0.1606210378236318,0.996423132769132,-0.0759283694743227,-0.037003754625508194,-0.0025583852592657563
11.01450000000197,0.04831309839949601,-0.024633905681680418,0.17392079225616242,0.9999867777886108,-0.0041896706904858885,0.0029394979310208504,0.0005002593033484261
11.214500000002214,0.03011871216361706,-0.00796978048817012,0.1906472460878413,0.9992339421056994,0.034976373331302255,0.017458519321145907,0.0018391181599726081
11.414500000002459,0.02339814461249538,-0.013392901871416712,0.2064461317425155,0.9999992759672037,0.0004382181357190519,0.00013698245178057837,0.0011123244769223072
11.614500000002703,0.017647928025462487,-0.02028218211167561,0.22021248865161405,0.9997248252496391,-0.02235674538386776,-0.007102329784469486,-8.140670840240011e-05
11.814500000002948,0.007626804287044149,-0.012839600330416819,0.23062858339004425,0.9999909717584287,-0.0025970459924398743,0.003313253959113957,-0.000578015526829577
12.014500000003192,-0.00026029398269825354,-0.002945664965708849,0.23786569797527432,0.9998771090282706,0.013226859271387234,0.008409893411304768,-0.00030121071263893137
12.214500000003436,-0.002393700940054155,-0.0015222425610451119,0.24218777542356876,0.9999901519743819,0.0037573703465233203,0.0023596745622527847,0.00010029103692936295
12.414500000003681,-0.002505874741520744,-0.003117885223055123,0.23952509488117968,0.9999805105603277,-0.005977140575332644,-0.0017903059416246388,0.0002170130980217018
12.614500000003925,-0.0034682528984474885,-0.0013833628253939198,0.20569273394975152,0.9999986751995695,-0.0015073063538816524,0.0006067540858894841,9.734547181383203e-05
12.81450000000417,-0.004091962676254972,0.001353407805868881,0.11425537867458202,0.9999872331585326,0.004383630956007942,0.002513197637144644,-3.3722703262065593e-05
13.014500000004414,-0.00357246873492199,0.0018471235372140259,0.0,0.9999943617720843,0.0031238775861393226,0.0012301467518775796,-6.746730803692256e-05
13.214500000004659,-0.00357177738362276,0.0018453847401726,0.0,0.999994734945933,0.0030083961422960126,0.001214584600575342,-6.646286353352157e-05
13.414500000004903,-0.003571092910182418,0.001843730333853056,0.0,0.9999952956899985,0.0028210181927557647,0.0012026354496282945,-6.420439282463884e-05
13.614500000005147,-0.0035703599312867816,0.0018420784921335707,0.0,0.999995998781495,0.0025649762452479128,0.0011914825289628173,-6.0722687193427914e-05
13.814500000005392,-0.003569581611679362,0.0018404954412656461,0.0,0.9999967774084955,0.0022476394079137168,0.0011790436622131219,-5.6087062999013836e-05
14.014500000005636,-0.0035688121261140326,0.001839136403146356,0.0,0.9999975464894482,0.0018828010995358083,0.0011659894077520466,-5.043614575853329e-05
14.21450000000588,-0.0035680895460749452,0.0018380843932600183,0.0,0.9999982269422665,0.001486763089016698,0.0011548670141124128,-4.393199549703838e-05
14.414500000006125,-0.0035673806698796715,0.0018372948891053197,0.0,0.9999987687659413,0.0010711431967503032,0.0011461995128432844,-3.668147301546095e-05
14.61450000000637,-0.0035666763517101744,0.001836764203746571,0.0,0.9999991390846713,0.0006490557162102026,0.0011400551426704363,-2.8824731930238153e-05
14.814500000006614,-0.0035659750043337828,0.0018364921327506405,0.0,0.9999993264997218,0.00023414834593202816,0.001136553353687897,-2.0521434820689165e-05
15.014500000006858,-0.0035652749961491642,0.0018364701672392418,0.0,0.9999993421294191,-0.00016038301985511264,0.0011357268810654067,-1.193597716305635e-05
15.214500000007103,-0.0035645742645137035,0.0018366821124517578,0.0,0.9999992166344387,-0.0005222913646853028,0.0011375112218156732,-3.234132110074568e-06
15.414500000007347,-0.003563826178231539,0.0018371349529210667,0.0,0.9999989940891387,-0.0008439426242118137,0.001139978729570709,5.482153827477926e-06
15.614500000007592,-0.0035629319515800735,0.001837912586894908,0.0,0.9999987241345525,-0.001121650412025138,0.0011372902395030888,1.416091707579963e-05
15.814500000007836,-0.003520778465945532,0.0019151306663538034,0.0003031532454654158,0.9999916862630908,-0.00397941175576424,0.0008794848106169267,0.00013488234253857632
16.014500000008027,-0.0030368193580141587,0.0046780522121216625,0.017364284796214526,0.9999967059564848,-0.002547278292125402,1.7255437617964503e-05,0.00031488368046541434
16.21500000000756,-0.0024725568960403317,0.009133079466890633,0.07009779177971609,0.9999820779329001,0.005985123897602178,-3.822429670469828e-05,0.0001436796184706699
16.415500000007093,-0.001925311418731782,0.009452875856182468,0.14316793422338797,0.9999892244537957,0.004639769668379711,0.00014367839333502628,-5.357462265134099e-05
16.616000000006625,-0.0012945620782059601,0.006470102330528061,0.20652805287842838,0.9999988060254249,-0.0015414753289105976,-3.187492176433054e-05,-0.00010385337997691075
16.816500000006158,-0.0006905515608060399,0.004205193159678025,0.23924410056831127,0.9999973393029667,-0.002288631038166023,-0.00028572813662561936,-4.375374600625904e-05
17.01700000000569,-0.0002757291505260366,0.003377239433726397,0.24345037614541426,0.9999998278924386,0.0005319282651512926,-0.0002467302550082518,1.978876317842748e-05
17.217500000005224,-4.23087853783639e-05,0.002320873197497413,0.23891275591982725,0.9999996556567944,0.0008249713976260487,-8.357509515943747e-05,3.35214762876145e-05
17.418000000004756,0.00011396644561911043,0.000750372712066716,0.23654417179860007,0.9999996127384139,-0.0008779199864373936,-6.012980661203949e-05,1.2803371705638028e-05
17.61850000000429,0.00021778830744807832,-0.00023774680727785228,0.23604216635342312,0.9999993272986225,-0.0011548855632115102,-0.00010765255792684214,-7.250180439480496e-06
17.819000000003822,0.0002423845325655569,-0.000405703619257046,0.23662861768919255,0.9999999911032317,-0.00010705061936529612,-7.884239724879823e-05,-1.0843342199736395e-05
18.019500000003355,0.00020749634649945822,-0.0004332329995407805,0.23771151010238434,0.9999999677296061,0.0002538755605358211,-8.585412546914062e-06,-3.778538938155876e-06
18.220000000002887,0.00016203885679367172,-0.0006033482308251487,0.2388911619777887,0.9999999810936997,-0.0001940241576041127,1.2672923058748386e-05,2.5736452564894924e-06
18.42050000000242,0.00012404714350303298,-0.0006467323313474937,0.2399358041823762,0.9999999470652075,-0.0003253444210925821,-2.913484768432616e-06,3.4787304448593845e-06
18.621000000001953,8.498269797602597e-05,-0.00046649752795271514,0.24074173850641684,0.9999999999842901,4.491310361116304e-06,-3.1506386472645954e-06,1.1495437157800617e-06
18.821500000001485,4.4949448763177084e-05,-0.0002760119116596898,0.24129212552080845,0.9999999858968484,0.0001672819553468068,1.490382894713505e-05,-9.624444574804717e-07
19.022000000001018,1.5714566685231057e-05,-0.00019589605278830314,0.2416182572461578,0.9999999994373869,2.7572534871491593e-05,1.9069443478896957e-05,-1.1566841401077463e-06
19.22250000000055,4.4188480193094504e-07,-0.00014262000452973383,0.24177104428629867,0.9999999983217116,-5.742178545986341e-05,7.694264456912426e-06,-3.36948110294256e-07
19.423000000000084,-8.27158806624576e-06,-5.606963202743805e-05,0.24180574326289977,0.9999999997460783,2.2399522606303024e-05,2.4490242243110457e-06,3.2718494852213604e-07
19.623499999999616,-1.4430500637006175e-05,1.5289033283530092e-05,0.24177137071199406,0.9999999972046048,7.456221128035856e-05,5.578171617916766e-06,3.889132520799407e-07
19.82399999999915,-1.636905191164614e-05,3.457805368469206e-05,0.2417051827537277,0.9999999995695155,2.8724123826010333e-05,5.990559320542562e-06,8.306379774055341e-08
20.02449999999868,-1.3933250133724338e-05,3.16130490545646e-05,0.24163186759531594,0.999999999866539,-1.6297037089925752e-05,1.1455915694887824e-06,-1.27264174276835e-07
20.224999999998214,-9.380702102924734e-06,3.593097452412088e-05,0.24156641187823114,0.9999997367668122,0.0006172196118011912,0.00038145174117484545,9.091236609113381e-07
20.425499999997747,0.0028482769905261132,-0.00437253343436897,0.24207789243400504,0.9969778571984804,0.06462238568738526,0.043064475337701365,0.00213318725992171
20.62599999999728,0.04688859693213624,-0.06799929850941006,0.2488718408744848,0.9691275637119283,0.19567707868786466,0.1489106563198743,0.018106975571585655
20.826499999996813,0.20836212499743267,-0.2736937011128159,0.23872097065665088,0.9812809587189109,0.10449613047329034,0.15995124671637145,0.02416272844036347
21.026999999996345,0.4850780313102706,-0.5361554041488849,0.21096822479638871,0.9673503348590355,-0.25330029161295936,-0.005748849033272274,0.006264395556982755
21.227499999995878,0.7591857833039519,-0.5929409601851168,0.18349608007278262,0.9201971625640758,-0.3678737406138337,-0.13381363182819622,7.009106586968131e-05
21.42799999999541,0.9308324095931019,-0.3634100542173102,0.10099094592569262,0.9872053282602181,-0.11461596167991131,-0.11080706677624783,-0.0032580876704624137
